payment_id,customer_id,staff_id,rental_id,amount,payment_date
23681,108.0,1.0,11316.0,5.99,2007-03-02 14:36:15.996577
23682,108.0,2.0,11445.0,6.99,2007-03-02 19:02:01.996577
23683,108.0,2.0,11759.0,2.99,2007-03-17 08:09:49.996577
23684,108.0,1.0,12583.0,2.99,2007-03-18 14:20:02.996577
23685,108.0,2.0,12625.0,6.99,2007-03-18 16:04:45.996577
23686,108.0,2.0,13754.0,2.99,2007-03-20 09:46:34.996577
23687,108.0,2.0,14635.0,3.99,2007-03-21 17:20:09.996577
23688,108.0,2.0,15556.0,8.99,2007-03-23 03:20:42.996577
23689,108.0,1.0,16001.0,2.99,2007-03-23 19:14:19.996577
23690,109.0,2.0,10240.0,0.99,2007-03-01 00:37:59.996577
23691,109.0,2.0,10892.0,3.99,2007-03-01 23:40:32.996577
23692,109.0,2.0,12137.0,6.99,2007-03-17 22:20:52.996577
23693,109.0,1.0,13264.0,3.99,2007-03-19 15:55:36.996577
23694,109.0,2.0,15398.0,7.99,2007-03-22 21:39:15.996577
23695,109.0,2.0,15677.0,2.99,2007-03-23 07:52:02.996577
23696,110.0,1.0,11647.0,7.99,2007-03-17 03:22:40.996577
23697,110.0,2.0,12585.0,3.99,2007-03-18 14:20:38.996577
23698,110.0,1.0,13723.0,2.99,2007-03-20 08:33:56.996577
23699,110.0,2.0,15381.0,2.99,2007-03-22 20:57:02.996577
23700,111.0,2.0,10602.0,4.99,2007-03-01 12:58:49.996577
23701,111.0,1.0,10952.0,4.99,2007-03-02 01:56:47.996577
23702,111.0,2.0,10990.0,4.99,2007-03-02 03:09:32.996577
23703,111.0,2.0,11239.0,2.99,2007-03-02 11:55:37.996577
23704,111.0,2.0,12196.0,3.99,2007-03-18 00:37:14.996577
23705,111.0,2.0,13251.0,2.99,2007-03-19 15:17:03.996577
23706,111.0,2.0,13525.0,5.99,2007-03-20 01:19:10.996577
23707,111.0,1.0,14949.0,0.99,2007-03-22 04:40:42.996577
23708,111.0,2.0,15174.0,6.99,2007-03-22 13:55:02.996577
23709,112.0,2.0,10596.0,5.99,2007-03-01 12:47:23.996577
23710,112.0,1.0,11019.0,2.99,2007-03-02 03:57:57.996577
23711,112.0,1.0,11599.0,7.99,2007-03-17 01:36:36.996577
23712,112.0,2.0,11659.0,4.99,2007-03-17 03:49:11.996577
23713,112.0,2.0,11863.0,3.99,2007-03-17 12:24:27.996577
23714,112.0,2.0,13611.0,8.99,2007-03-20 04:49:08.996577
23715,112.0,2.0,13879.0,2.99,2007-03-20 13:46:36.996577
23716,112.0,2.0,14049.0,5.99,2007-03-20 20:37:21.996577
23717,112.0,1.0,14358.0,0.99,2007-03-21 07:42:54.996577
23718,112.0,2.0,15304.0,4.99,2007-03-22 18:14:23.996577
23719,112.0,1.0,15671.0,0.99,2007-03-23 07:36:42.996577
23720,112.0,1.0,15687.0,8.99,2007-03-23 08:14:59.996577
23721,112.0,1.0,15756.0,2.99,2007-03-23 11:15:31.996577
23722,113.0,1.0,10378.0,0.99,2007-03-01 04:58:30.996577
23723,113.0,2.0,10578.0,1.99,2007-03-01 12:16:28.996577
23724,113.0,2.0,11655.0,7.99,2007-03-17 03:39:33.996577
23725,113.0,1.0,11872.0,5.99,2007-03-17 12:40:11.996577
23726,113.0,1.0,12392.0,5.99,2007-03-18 07:26:24.996577
23727,113.0,2.0,12817.0,3.99,2007-03-18 23:33:01.996577
23728,113.0,2.0,13406.0,2.99,2007-03-19 20:50:27.996577
23729,113.0,1.0,15600.0,1.99,2007-03-23 04:59:50.996577
23730,113.0,1.0,15770.0,2.99,2007-03-23 11:46:42.996577
23731,114.0,1.0,11547.0,4.99,2007-03-16 23:27:50.996577
23732,114.0,2.0,12326.0,0.99,2007-03-18 05:10:25.996577
23733,114.0,1.0,12685.0,6.99,2007-03-18 18:19:55.996577
23734,114.0,2.0,13459.0,6.99,2007-03-19 23:14:06.996577
23735,114.0,2.0,14158.0,5.99,2007-03-21 01:11:46.996577
23736,114.0,1.0,14867.0,4.99,2007-03-22 01:43:12.996577
23737,114.0,1.0,15485.0,0.99,2007-03-23 00:33:23.996577
23738,114.0,1.0,15528.0,2.99,2007-03-23 02:14:06.996577
23739,114.0,2.0,15646.0,3.99,2007-03-23 06:48:21.996577
23740,114.0,1.0,16047.0,0.99,2007-03-23 21:11:14.996577
23741,115.0,2.0,10475.0,4.99,2007-03-01 08:31:43.996577
23742,115.0,2.0,10647.0,2.99,2007-03-01 14:37:12.996577
23743,115.0,2.0,10919.0,0.99,2007-03-02 00:39:29.996577
23744,115.0,1.0,11891.0,2.99,2007-03-17 13:40:21.996577
23745,115.0,2.0,12366.0,0.99,2007-03-18 06:23:40.996577
23746,115.0,2.0,13977.0,0.99,2007-03-20 17:31:00.996577
23747,115.0,1.0,15176.0,6.99,2007-03-22 13:58:51.996577
23748,115.0,2.0,15452.0,0.99,2007-03-22 23:25:38.996577
23749,116.0,2.0,10250.0,1.99,2007-03-01 01:07:08.996577
23750,116.0,1.0,10801.0,1.99,2007-03-01 20:38:01.996577
23751,116.0,2.0,11016.0,4.99,2007-03-02 03:47:39.996577
23752,116.0,2.0,12376.0,2.99,2007-03-18 06:48:55.996577
23753,116.0,2.0,13146.0,7.99,2007-03-19 11:23:08.996577
23754,116.0,1.0,13369.0,0.99,2007-03-19 19:48:13.996577
23755,116.0,1.0,13474.0,0.99,2007-03-19 23:32:58.996577
23756,116.0,1.0,13775.0,6.99,2007-03-20 10:24:56.996577
23757,116.0,2.0,14763.0,11.99,2007-03-21 22:02:26.996577
23758,116.0,1.0,14907.0,2.99,2007-03-22 03:12:35.996577
23759,117.0,2.0,10556.0,2.99,2007-03-01 11:27:08.996577
23760,117.0,1.0,10558.0,4.99,2007-03-01 11:28:46.996577
23761,117.0,2.0,11467.0,3.99,2007-03-02 20:15:33.996577
23762,117.0,1.0,12143.0,2.99,2007-03-17 22:34:52.996577
23763,117.0,1.0,12337.0,2.99,2007-03-18 05:30:50.996577
23764,117.0,1.0,12575.0,6.99,2007-03-18 14:06:08.996577
23765,117.0,1.0,12618.0,4.99,2007-03-18 15:52:28.996577
23766,117.0,1.0,14784.0,0.99,2007-03-21 22:51:39.996577
23767,117.0,2.0,14854.0,2.99,2007-03-22 00:55:13.996577
23768,117.0,1.0,15432.0,2.99,2007-03-22 22:55:18.996577
23769,118.0,2.0,12538.0,2.99,2007-03-18 12:37:35.996577
23770,118.0,2.0,13193.0,6.99,2007-03-19 13:02:11.996577
23771,118.0,2.0,14394.0,5.99,2007-03-21 08:51:36.996577
23772,118.0,2.0,14595.0,7.99,2007-03-21 16:03:43.996577
23773,118.0,1.0,14924.0,2.99,2007-03-22 03:43:43.996577
23774,118.0,1.0,15731.0,0.99,2007-03-23 10:01:51.996577
23775,119.0,1.0,10366.0,3.99,2007-03-01 04:38:03.996577
23776,119.0,2.0,10552.0,2.99,2007-03-01 11:18:10.996577
23777,119.0,1.0,10681.0,4.99,2007-03-01 15:59:01.996577
23778,119.0,2.0,11377.0,2.99,2007-03-02 16:45:13.996577
23779,119.0,1.0,11520.0,5.99,2007-03-16 22:32:54.996577
23780,119.0,2.0,12576.0,2.99,2007-03-18 14:06:57.996577
23781,119.0,2.0,12603.0,3.99,2007-03-18 15:24:46.996577
23782,119.0,2.0,12842.0,6.99,2007-03-19 00:25:47.996577
23783,119.0,1.0,13581.0,4.99,2007-03-20 03:54:41.996577
23784,119.0,2.0,14349.0,3.99,2007-03-21 07:23:19.996577
23785,119.0,2.0,14382.0,2.99,2007-03-21 08:29:29.996577
23786,119.0,2.0,14643.0,6.99,2007-03-21 17:40:24.996577
23787,119.0,2.0,14659.0,0.99,2007-03-21 18:11:02.996577
23788,119.0,1.0,15111.0,4.99,2007-03-22 10:50:09.996577
23789,119.0,2.0,15131.0,3.99,2007-03-22 11:34:52.996577
23790,119.0,2.0,15171.0,6.99,2007-03-22 13:52:25.996577
23791,119.0,1.0,15844.0,2.99,2007-03-23 14:06:38.996577
23792,119.0,2.0,16028.0,3.99,2007-03-23 20:21:22.996577
23793,120.0,2.0,10696.0,4.99,2007-03-01 16:46:39.996577
23794,120.0,1.0,10940.0,3.99,2007-03-02 01:36:55.996577
23795,120.0,2.0,11133.0,0.99,2007-03-02 07:44:11.996577
23796,120.0,2.0,13167.0,2.99,2007-03-19 12:05:07.996577
23797,120.0,2.0,13375.0,7.99,2007-03-19 19:59:57.996577
23798,120.0,1.0,14001.0,2.99,2007-03-20 18:35:41.996577
23799,120.0,1.0,14153.0,4.99,2007-03-21 00:52:59.996577
23800,120.0,1.0,14246.0,4.99,2007-03-21 04:02:35.996577
23801,120.0,2.0,14460.0,9.99,2007-03-21 11:17:14.996577
23802,120.0,2.0,14969.0,6.99,2007-03-22 05:17:41.996577
23803,121.0,2.0,10457.0,5.99,2007-03-01 07:46:00.996577
23804,121.0,2.0,11720.0,8.99,2007-03-17 06:15:20.996577
23805,121.0,2.0,12242.0,1.99,2007-03-18 02:05:57.996577
23806,121.0,2.0,12428.0,3.99,2007-03-18 08:52:47.996577
23807,121.0,2.0,12734.0,1.99,2007-03-18 20:33:18.996577
23808,121.0,1.0,12881.0,5.99,2007-03-19 01:56:39.996577
23809,121.0,2.0,12892.0,0.99,2007-03-19 02:15:00.996577
23810,121.0,1.0,14138.0,7.99,2007-03-21 00:28:03.996577
23811,121.0,1.0,14177.0,4.99,2007-03-21 01:39:59.996577
23812,121.0,2.0,14412.0,9.99,2007-03-21 09:30:35.996577
23813,121.0,1.0,14464.0,2.99,2007-03-21 11:21:20.996577
23814,121.0,2.0,15114.0,7.99,2007-03-22 10:53:21.996577
23815,121.0,1.0,15369.0,0.99,2007-03-22 20:26:32.996577
23816,121.0,1.0,16041.0,2.99,2007-03-23 20:48:52.996577
23817,122.0,1.0,10626.0,1.99,2007-03-01 14:01:07.996577
23818,122.0,2.0,11044.0,3.99,2007-03-02 04:33:53.996577
23819,122.0,2.0,11197.0,2.99,2007-03-02 10:13:33.996577
23820,122.0,2.0,12476.0,4.99,2007-03-18 10:51:06.996577
23821,122.0,2.0,12711.0,4.99,2007-03-18 19:31:58.996577
23822,122.0,1.0,13171.0,2.99,2007-03-19 12:17:20.996577
23823,122.0,1.0,13812.0,4.99,2007-03-20 11:30:09.996577
23824,122.0,2.0,14666.0,5.99,2007-03-21 18:19:35.996577
23825,123.0,2.0,10295.0,8.99,2007-03-01 02:22:15.996577
23826,123.0,1.0,12360.0,2.99,2007-03-18 06:15:01.996577
23827,123.0,1.0,12402.0,3.99,2007-03-18 07:56:00.996577
23828,123.0,1.0,13668.0,2.99,2007-03-20 06:54:32.996577
23829,123.0,2.0,15152.0,7.99,2007-03-22 12:53:47.996577
23830,123.0,2.0,15525.0,4.99,2007-03-23 02:11:58.996577
23831,123.0,1.0,15621.0,1.99,2007-03-23 05:42:09.996577
23832,123.0,2.0,15787.0,2.99,2007-03-23 12:20:23.996577
23833,124.0,2.0,11493.0,5.99,2007-03-02 21:15:26.996577
23834,124.0,1.0,12835.0,4.99,2007-03-19 00:16:11.996577
23835,124.0,2.0,14737.0,0.99,2007-03-21 20:55:37.996577
23836,124.0,2.0,15266.0,4.99,2007-03-22 17:05:50.996577
23837,124.0,2.0,16023.0,0.99,2007-03-23 20:13:28.996577
23838,125.0,1.0,10583.0,2.99,2007-03-01 12:23:01.996577
23839,125.0,1.0,10699.0,2.99,2007-03-01 16:53:17.996577
23840,125.0,2.0,11279.0,7.99,2007-03-02 12:58:29.996577
23841,125.0,1.0,11806.0,4.99,2007-03-17 10:17:54.996577
23842,125.0,1.0,11832.0,4.99,2007-03-17 11:23:57.996577
23843,125.0,1.0,11999.0,0.99,2007-03-17 17:15:33.996577
23844,125.0,1.0,12075.0,4.99,2007-03-17 20:23:21.996577
23845,125.0,2.0,12262.0,2.99,2007-03-18 02:44:41.996577
23846,125.0,2.0,13441.0,6.99,2007-03-19 22:16:49.996577
23847,125.0,2.0,14456.0,2.99,2007-03-21 11:06:35.996577
23848,125.0,1.0,15055.0,2.99,2007-03-22 08:43:05.996577
23849,126.0,1.0,11196.0,9.99,2007-03-02 10:11:06.996577
23850,126.0,2.0,11613.0,4.99,2007-03-17 02:18:59.996577
23851,126.0,1.0,11779.0,3.99,2007-03-17 09:00:24.996577
23852,126.0,1.0,11801.0,0.99,2007-03-17 09:58:37.996577
23853,126.0,2.0,12991.0,2.99,2007-03-19 05:49:50.996577
23854,126.0,2.0,13015.0,7.99,2007-03-19 06:25:17.996577
23855,126.0,2.0,13177.0,0.99,2007-03-19 12:25:24.996577
23856,126.0,2.0,14477.0,2.99,2007-03-21 12:01:04.996577
23857,126.0,2.0,14577.0,2.99,2007-03-21 15:20:55.996577
23858,126.0,2.0,15741.0,4.99,2007-03-23 10:39:20.996577
23859,126.0,1.0,16007.0,7.99,2007-03-23 19:31:09.996577
23860,127.0,1.0,10787.0,10.99,2007-03-01 20:03:27.996577
23861,127.0,1.0,10973.0,7.99,2007-03-02 02:38:08.996577
23862,127.0,1.0,11235.0,0.99,2007-03-02 11:41:47.996577
23863,127.0,2.0,12060.0,4.99,2007-03-17 19:40:23.996577
23864,127.0,2.0,12820.0,2.99,2007-03-18 23:33:34.996577
23865,127.0,2.0,13043.0,4.99,2007-03-19 07:35:39.996577
23866,127.0,1.0,13091.0,2.99,2007-03-19 09:08:36.996577
23867,127.0,2.0,14030.0,2.99,2007-03-20 19:52:20.996577
23868,127.0,1.0,14189.0,2.99,2007-03-21 02:00:43.996577
23869,127.0,1.0,15463.0,5.99,2007-03-22 23:43:33.996577
23870,127.0,2.0,15736.0,5.99,2007-03-23 10:08:56.996577
23871,128.0,1.0,10394.0,2.99,2007-03-01 05:26:43.996577
23872,128.0,2.0,12731.0,2.99,2007-03-18 20:24:04.996577
23873,128.0,2.0,12843.0,2.99,2007-03-19 00:27:20.996577
23874,128.0,2.0,12910.0,0.99,2007-03-19 02:51:39.996577
23875,128.0,2.0,13027.0,0.99,2007-03-19 06:53:42.996577
23876,128.0,2.0,13181.0,5.99,2007-03-19 12:29:22.996577
23877,128.0,1.0,13509.0,0.99,2007-03-20 00:42:42.996577
23878,128.0,2.0,13964.0,2.99,2007-03-20 16:52:52.996577
23879,128.0,2.0,14157.0,0.99,2007-03-21 01:11:41.996577
23880,128.0,1.0,14925.0,8.99,2007-03-22 03:44:42.996577
23881,128.0,1.0,15220.0,3.99,2007-03-22 15:30:49.996577
23882,128.0,1.0,15835.0,8.99,2007-03-23 13:53:53.996577
23883,129.0,2.0,10395.0,2.99,2007-03-01 05:36:48.996577
23884,129.0,1.0,10468.0,0.99,2007-03-01 08:16:55.996577
23885,129.0,1.0,10483.0,2.99,2007-03-01 08:48:11.996577
23886,129.0,2.0,10550.0,2.99,2007-03-01 11:15:18.996577
23887,129.0,2.0,10816.0,4.99,2007-03-01 21:17:23.996577
23888,129.0,2.0,12612.0,3.99,2007-03-18 15:38:31.996577
23889,129.0,2.0,12728.0,4.99,2007-03-18 20:16:14.996577
23890,129.0,2.0,13653.0,10.99,2007-03-20 06:23:20.996577
23891,129.0,1.0,13915.0,4.99,2007-03-20 15:11:19.996577
23892,129.0,1.0,13919.0,4.99,2007-03-20 15:16:00.996577
23893,129.0,1.0,13961.0,0.99,2007-03-20 16:45:00.996577
23894,129.0,1.0,14353.0,0.99,2007-03-21 07:36:16.996577
23895,129.0,2.0,14968.0,1.99,2007-03-22 05:15:25.996577
23896,130.0,2.0,10568.0,2.99,2007-03-01 11:45:54.996577
23897,130.0,2.0,10645.0,5.99,2007-03-01 14:20:27.996577
23898,130.0,1.0,11811.0,2.99,2007-03-17 10:27:44.996577
23899,130.0,1.0,12094.0,2.99,2007-03-17 20:59:30.996577
23900,130.0,1.0,12777.0,6.99,2007-03-18 22:07:48.996577
23901,130.0,2.0,14111.0,0.99,2007-03-20 23:27:27.996577
23902,130.0,2.0,15574.0,5.99,2007-03-23 03:57:58.996577
23903,130.0,1.0,15777.0,4.99,2007-03-23 11:57:34.996577
23904,131.0,1.0,10459.0,4.99,2007-03-01 07:48:35.996577
23905,131.0,1.0,10861.0,1.99,2007-03-01 22:41:12.996577
23906,131.0,2.0,11971.0,0.99,2007-03-17 16:22:08.996577
23907,131.0,1.0,11973.0,2.99,2007-03-17 16:24:24.996577
23908,131.0,1.0,12216.0,0.99,2007-03-18 01:05:33.996577
23909,131.0,2.0,12263.0,0.99,2007-03-18 02:44:44.996577
23910,131.0,1.0,12372.0,9.99,2007-03-18 06:33:01.996577
23911,131.0,2.0,13050.0,6.99,2007-03-19 07:59:49.996577
23912,131.0,2.0,13346.0,7.99,2007-03-19 18:56:47.996577
23913,131.0,2.0,13353.0,2.99,2007-03-19 19:22:09.996577
23914,131.0,1.0,13407.0,0.99,2007-03-19 20:54:52.996577
23915,131.0,2.0,15659.0,2.99,2007-03-23 07:17:09.996577
23916,131.0,1.0,16042.0,2.99,2007-03-23 20:49:06.996577
23917,132.0,2.0,10243.0,4.99,2007-03-01 00:47:12.996577
23918,132.0,1.0,10400.0,6.99,2007-03-01 05:46:50.996577
23919,132.0,2.0,10619.0,3.99,2007-03-01 13:35:30.996577
23920,132.0,1.0,10638.0,6.99,2007-03-01 14:12:46.996577
23921,132.0,2.0,11140.0,0.99,2007-03-02 07:56:11.996577
23922,132.0,2.0,11812.0,0.99,2007-03-17 10:29:20.996577
23923,132.0,2.0,12133.0,0.99,2007-03-17 22:15:42.996577
23924,132.0,1.0,15874.0,4.99,2007-03-23 14:59:21.996577
23925,133.0,1.0,10665.0,0.99,2007-03-01 15:24:43.996577
23926,133.0,1.0,12419.0,4.99,2007-03-18 08:30:14.996577
23927,133.0,1.0,12834.0,4.99,2007-03-19 00:15:56.996577
23928,133.0,2.0,13323.0,2.99,2007-03-19 18:16:33.996577
23929,133.0,1.0,13455.0,1.99,2007-03-19 23:00:43.996577
23930,133.0,2.0,13910.0,2.99,2007-03-20 14:59:15.996577
23931,133.0,2.0,15080.0,0.99,2007-03-22 09:40:17.996577
23932,133.0,1.0,16009.0,6.99,2007-03-23 19:36:25.996577
23933,134.0,1.0,10864.0,6.99,2007-03-01 22:47:25.996577
23934,134.0,1.0,11280.0,3.99,2007-03-02 13:02:59.996577
23935,134.0,1.0,11283.0,4.99,2007-03-02 13:08:12.996577
23936,134.0,2.0,11482.0,4.99,2007-03-02 20:52:57.996577
23937,134.0,1.0,12754.0,7.99,2007-03-18 21:06:07.996577
23938,134.0,2.0,12987.0,2.99,2007-03-19 05:40:10.996577
23939,134.0,2.0,13006.0,2.99,2007-03-19 06:15:42.996577
23940,134.0,2.0,14265.0,2.99,2007-03-21 04:48:40.996577
23941,134.0,2.0,15963.0,2.99,2007-03-23 18:11:12.996577
23942,135.0,2.0,10471.0,0.99,2007-03-01 08:21:03.996577
23943,135.0,1.0,10611.0,2.99,2007-03-01 13:22:18.996577
23944,135.0,1.0,10698.0,3.99,2007-03-01 16:53:07.996577
23945,135.0,2.0,11194.0,5.99,2007-03-02 10:04:19.996577
23946,135.0,1.0,11704.0,7.99,2007-03-17 05:49:48.996577
23947,135.0,1.0,12249.0,2.99,2007-03-18 02:22:00.996577
23948,135.0,1.0,13035.0,0.99,2007-03-19 07:15:11.996577
23949,135.0,1.0,14005.0,0.99,2007-03-20 18:47:31.996577
23950,135.0,2.0,14136.0,5.99,2007-03-21 00:25:52.996577
23951,135.0,2.0,15908.0,2.99,2007-03-23 16:10:26.996577
23952,136.0,2.0,11992.0,10.99,2007-03-17 16:55:48.996577
23953,136.0,1.0,12287.0,5.99,2007-03-18 03:26:32.996577
23954,136.0,2.0,12539.0,0.99,2007-03-18 12:38:35.996577
23955,136.0,2.0,13992.0,4.99,2007-03-20 17:59:01.996577
23956,136.0,2.0,14379.0,0.99,2007-03-21 08:21:29.996577
23957,136.0,1.0,14437.0,2.99,2007-03-21 10:16:58.996577
23958,136.0,1.0,15439.0,4.99,2007-03-22 23:02:54.996577
23959,137.0,2.0,10595.0,4.99,2007-03-01 12:44:54.996577
23960,137.0,2.0,10842.0,5.99,2007-03-01 22:09:50.996577
23961,137.0,2.0,11057.0,4.99,2007-03-02 05:06:45.996577
23962,137.0,1.0,11281.0,3.99,2007-03-02 13:03:27.996577
23963,137.0,2.0,11732.0,3.99,2007-03-17 06:58:12.996577
23964,137.0,1.0,12078.0,2.99,2007-03-17 20:28:48.996577
23965,137.0,1.0,13148.0,0.99,2007-03-19 11:23:56.996577
23966,137.0,1.0,13472.0,5.99,2007-03-19 23:31:57.996577
23967,137.0,1.0,13776.0,5.99,2007-03-20 10:25:32.996577
23968,137.0,1.0,14754.0,7.99,2007-03-21 21:45:52.996577
23969,137.0,2.0,15082.0,7.99,2007-03-22 09:45:32.996577
23970,137.0,1.0,15133.0,0.99,2007-03-22 11:46:09.996577
23971,137.0,2.0,15537.0,2.99,2007-03-23 02:28:56.996577
23972,137.0,2.0,15889.0,4.99,2007-03-23 15:26:09.996577
23973,137.0,1.0,16030.0,9.99,2007-03-23 20:24:30.996577
23974,138.0,1.0,10268.0,3.99,2007-03-01 01:37:22.996577
23975,138.0,1.0,10431.0,5.99,2007-03-01 07:10:20.996577
23976,138.0,1.0,11015.0,4.99,2007-03-02 03:41:26.996577
23977,138.0,1.0,11088.0,0.99,2007-03-02 06:16:57.996577
23978,138.0,1.0,11463.0,0.99,2007-03-02 20:06:02.996577
23979,138.0,2.0,12550.0,2.99,2007-03-18 13:09:04.996577
23980,138.0,2.0,12873.0,2.99,2007-03-19 01:34:07.996577
23981,138.0,1.0,14194.0,1.99,2007-03-21 02:08:37.996577
23982,138.0,2.0,14432.0,4.99,2007-03-21 10:04:41.996577
23983,138.0,2.0,14486.0,4.99,2007-03-21 12:21:20.996577
23984,138.0,1.0,14987.0,4.99,2007-03-22 06:09:34.996577
23985,138.0,1.0,15424.0,2.99,2007-03-22 22:31:27.996577
23986,138.0,1.0,15501.0,0.99,2007-03-23 01:08:22.996577
23987,139.0,1.0,10900.0,2.99,2007-03-02 00:02:52.996577
23988,139.0,1.0,12859.0,6.99,2007-03-19 00:51:49.996577
23989,139.0,2.0,13401.0,3.99,2007-03-19 20:44:42.996577
23990,139.0,2.0,14736.0,5.99,2007-03-21 20:54:19.996577
23991,139.0,1.0,14788.0,2.99,2007-03-21 22:56:25.996577
23992,139.0,1.0,15024.0,2.99,2007-03-22 07:25:36.996577
23993,139.0,2.0,15029.0,2.99,2007-03-22 07:33:19.996577
23994,139.0,1.0,15062.0,2.99,2007-03-22 09:03:05.996577
23995,139.0,1.0,15218.0,9.99,2007-03-22 15:27:31.996577
23996,139.0,1.0,15471.0,3.99,2007-03-23 00:07:14.996577
23997,139.0,1.0,15743.0,0.99,2007-03-23 10:40:31.996577
23998,140.0,1.0,10342.0,6.99,2007-03-01 03:39:37.996577
23999,140.0,2.0,11430.0,3.99,2007-03-02 18:33:02.996577
24000,140.0,1.0,12086.0,4.99,2007-03-17 20:48:27.996577
24001,140.0,1.0,12675.0,4.99,2007-03-18 18:02:28.996577
24002,140.0,2.0,13053.0,10.99,2007-03-19 08:00:14.996577
24003,140.0,1.0,15261.0,2.99,2007-03-22 16:53:00.996577
24004,140.0,1.0,15852.0,2.99,2007-03-23 14:15:28.996577
24005,141.0,1.0,10287.0,3.99,2007-03-01 02:05:27.996577
24006,141.0,1.0,10379.0,1.99,2007-03-01 05:02:55.996577
24007,141.0,1.0,10798.0,4.99,2007-03-01 20:31:36.996577
24008,141.0,1.0,11411.0,2.99,2007-03-02 17:58:13.996577
24009,141.0,1.0,11412.0,5.99,2007-03-02 18:01:17.996577
24010,141.0,1.0,12032.0,5.99,2007-03-17 18:42:52.996577
24011,141.0,1.0,12093.0,2.99,2007-03-17 20:57:06.996577
24012,141.0,2.0,12107.0,3.99,2007-03-17 21:24:50.996577
24013,141.0,2.0,12353.0,2.99,2007-03-18 06:01:34.996577
24014,141.0,1.0,13000.0,0.99,2007-03-19 06:05:08.996577
24015,141.0,2.0,13169.0,2.99,2007-03-19 12:12:01.996577
24016,141.0,2.0,13470.0,4.99,2007-03-19 23:29:42.996577
24017,141.0,2.0,14059.0,7.99,2007-03-20 20:53:10.996577
24018,141.0,1.0,14112.0,2.99,2007-03-20 23:29:12.996577
24019,141.0,1.0,15013.0,4.99,2007-03-22 07:11:11.996577
24020,141.0,1.0,15309.0,0.99,2007-03-22 18:23:18.996577
24021,141.0,1.0,15964.0,2.99,2007-03-23 18:13:51.996577
24022,142.0,2.0,10934.0,5.99,2007-03-02 01:20:44.996577
24023,142.0,2.0,11244.0,5.99,2007-03-02 12:01:50.996577
24024,142.0,1.0,12964.0,0.99,2007-03-19 04:57:39.996577
24025,142.0,1.0,13044.0,0.99,2007-03-19 07:42:57.996577
24026,142.0,2.0,13745.0,0.99,2007-03-20 09:22:15.996577
24027,142.0,1.0,13959.0,0.99,2007-03-20 16:44:47.996577
24028,142.0,2.0,14116.0,4.99,2007-03-20 23:39:43.996577
24029,142.0,2.0,14813.0,0.99,2007-03-21 23:40:03.996577
24030,142.0,2.0,15333.0,2.99,2007-03-22 19:12:32.996577
24031,142.0,1.0,15477.0,1.99,2007-03-23 00:15:01.996577
24032,143.0,1.0,11278.0,6.99,2007-03-02 12:58:09.996577
24033,143.0,2.0,11651.0,6.99,2007-03-17 03:30:51.996577
24034,143.0,1.0,12408.0,2.99,2007-03-18 08:09:04.996577
24035,143.0,2.0,13835.0,4.99,2007-03-20 12:34:59.996577
24036,143.0,1.0,15250.0,5.99,2007-03-22 16:31:37.996577
24037,143.0,1.0,16029.0,4.99,2007-03-23 20:22:28.996577
24038,144.0,1.0,10302.0,0.99,2007-03-01 02:40:34.996577
24039,144.0,1.0,10593.0,4.99,2007-03-01 12:41:45.996577
24040,144.0,1.0,10740.0,5.99,2007-03-01 18:18:58.996577
24041,144.0,1.0,10951.0,4.99,2007-03-02 01:55:01.996577
24042,144.0,1.0,11228.0,2.99,2007-03-02 11:23:49.996577
24043,144.0,2.0,11476.0,6.99,2007-03-02 20:32:13.996577
24044,144.0,1.0,11534.0,7.99,2007-03-16 23:03:53.996577
24045,144.0,1.0,11859.0,4.99,2007-03-17 12:19:46.996577
24046,144.0,2.0,12087.0,2.99,2007-03-17 20:48:38.996577
24047,144.0,2.0,12733.0,2.99,2007-03-18 20:27:26.996577
24048,144.0,1.0,12858.0,3.99,2007-03-19 00:50:42.996577
24049,144.0,2.0,12980.0,6.99,2007-03-19 05:31:40.996577
24050,144.0,2.0,13881.0,2.99,2007-03-20 13:47:21.996577
24051,144.0,2.0,14159.0,2.99,2007-03-21 01:14:24.996577
24052,144.0,1.0,15017.0,1.99,2007-03-22 07:16:10.996577
24053,144.0,1.0,15753.0,7.99,2007-03-23 11:11:56.996577
24054,145.0,2.0,10799.0,4.99,2007-03-01 20:31:57.996577
24055,145.0,2.0,11904.0,5.99,2007-03-17 14:07:52.996577
24056,145.0,2.0,11954.0,2.99,2007-03-17 15:47:02.996577
24057,145.0,1.0,12637.0,2.99,2007-03-18 16:35:19.996577
24058,145.0,2.0,12785.0,2.99,2007-03-18 22:34:15.996577
24059,145.0,2.0,13012.0,7.99,2007-03-19 06:23:25.996577
24060,145.0,1.0,13164.0,3.99,2007-03-19 11:59:21.996577
24061,145.0,2.0,13272.0,0.99,2007-03-19 16:17:39.996577
24062,145.0,2.0,14044.0,5.99,2007-03-20 20:17:04.996577
24063,145.0,2.0,14389.0,6.99,2007-03-21 08:43:46.996577
24064,146.0,2.0,11173.0,7.99,2007-03-02 08:56:26.996577
24065,146.0,1.0,11221.0,2.99,2007-03-02 11:00:38.996577
24066,146.0,2.0,11370.0,0.99,2007-03-02 16:34:27.996577
24067,146.0,2.0,11392.0,5.99,2007-03-02 17:09:37.996577
24068,146.0,1.0,11573.0,4.99,2007-03-17 00:06:44.996577
